id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err,airmass
Auto_426,2798.04,2489.34,2798.13,2489.35,144.31783,43.87319,09h37m16.28s,+43d52m23.5s,665.0,8060.000,10591.959,206.918,51.19,-10.062,0.021,13.634,0.114,1.1095
Auto_428,2183.41,951.49,2183.43,951.51,143.59761,44.24328,09h34m23.43s,+44d14m35.8s,776.0,7947.000,10304.068,206.197,49.97,-10.033,0.022,13.664,0.114,1.1095
Auto_429,474.01,1902.36,474.03,1902.36,143.11199,43.57954,09h32m26.88s,+43d34m46.3s,857.0,7947.000,9591.979,205.145,46.76,-9.955,0.023,13.742,0.115,1.1095
Auto_430,2579.74,1222.89,2579.83,1222.87,143.85496,44.23823,09h35m25.19s,+44d14m17.6s,714.0,7917.000,10082.513,205.893,48.97,-10.009,0.022,13.687,0.114,1.1095
Auto_431,73.95,3497.80,73.96,3497.81,143.39606,42.98458,09h33m35.05s,+42d59m04.5s,871.0,7902.000,9542.110,206.238,46.27,-9.949,0.023,13.747,0.115,1.1095
Auto_432,4577.59,4139.47,4577.70,4139.61,145.58436,43.69789,09h42m20.25s,+43d41m52.4s,716.0,7840.000,11597.271,210.396,55.12,-10.161,0.020,13.536,0.114,1.1095
Auto_433,1307.22,2761.79,1307.26,2761.78,143.72890,43.47677,09h34m54.94s,+43d28m36.4s,788.0,7838.000,9700.507,206.087,47.07,-9.967,0.023,13.729,0.115,1.1095
Auto_434,4327.88,3932.35,4328.01,3932.49,145.41439,43.71526,09h41m39.45s,+43d42m54.9s,649.0,7770.000,10474.794,208.493,50.24,-10.050,0.022,13.646,0.114,1.1095
Auto_435,1342.36,2314.90,1342.38,2314.89,143.61602,43.62817,09h34m27.85s,+43d37m41.4s,801.0,7764.000,9669.820,204.787,47.22,-9.964,0.023,13.733,0.115,1.1095
Auto_436,2836.63,957.90,2836.73,957.88,143.89418,44.37723,09h35m34.60s,+44d22m38.0s,711.0,7717.000,9755.104,205.163,47.55,-9.973,0.023,13.723,0.115,1.1095
Auto_437,3979.16,2955.84,3979.31,2955.89,144.98363,43.96321,09h39m56.07s,+43d57m47.6s,632.0,7673.000,10129.328,206.542,49.04,-10.014,0.022,13.682,0.114,1.1095
Auto_438,5399.35,2822.86,5399.54,2822.90,145.59114,44.29333,09h42m21.87s,+44d17m36.0s,688.0,7670.000,10408.055,208.094,50.02,-10.043,0.022,13.653,0.114,1.1095
Auto_439,1716.55,1675.45,1716.61,1675.49,143.59825,43.91236,09h34m23.58s,+43d54m44.5s,704.0,7628.000,9658.575,204.961,47.12,-9.962,0.023,13.734,0.115,1.1095
Auto_440,2996.13,727.38,2996.20,727.41,143.89947,44.48481,09h35m35.87s,+44d29m05.3s,728.0,7619.000,9993.294,205.396,48.65,-9.999,0.022,13.697,0.115,1.1095
Auto_441,4366.57,2864.30,4366.71,2864.34,145.13339,44.07170,09h40m32.01s,+44d04m18.1s,680.0,7609.000,10814.628,208.541,51.86,-10.085,0.021,13.611,0.114,1.1095
Auto_442,4379.61,2085.77,4379.76,2085.76,144.91894,44.32825,09h39m40.55s,+44d19m41.7s,682.0,7598.000,10670.815,208.053,51.29,-10.070,0.021,13.626,0.114,1.1095
Auto_443,3101.28,37.94,3101.33,37.90,143.74630,44.72898,09h34m59.11s,+44d43m44.3s,791.0,7559.000,9686.395,205.042,47.24,-9.965,0.023,13.731,0.115,1.1095
Auto_444,4148.32,2784.12,4148.48,2784.15,145.01180,44.05358,09h40m02.83s,+44d03m12.9s,669.0,7548.000,10271.277,207.096,49.60,-10.029,0.022,13.667,0.114,1.1095
Auto_445,2320.40,1866.71,2320.48,1866.70,143.92425,43.97619,09h35m41.82s,+43d58m34.3s,715.0,7525.000,9774.508,205.868,47.48,-9.975,0.023,13.721,0.115,1.1095
Auto_446,1552.33,3831.36,1552.37,3831.49,144.14262,43.18233,09h36m34.23s,+43d10m56.4s,697.0,7522.000,9905.398,205.461,48.21,-9.990,0.023,13.707,0.115,1.1095
Auto_447,63.23,3411.14,63.19,3411.15,143.36655,43.01011,09h33m27.97s,+43d00m36.4s,839.0,7521.000,9188.607,203.547,45.14,-9.908,0.024,13.788,0.115,1.1095
Auto_448,1508.82,3756.16,1508.81,3756.23,144.10202,43.19765,09h36m24.48s,+43d11m51.5s,715.0,7513.000,9499.278,205.253,46.28,-9.944,0.023,13.752,0.115,1.1095
Auto_449,2792.05,4044.04,2792.08,4044.13,144.75508,43.36737,09h39m01.22s,+43d22m02.5s,665.0,7506.000,9689.949,206.841,46.85,-9.966,0.023,13.731,0.115,1.1095
Auto_450,3088.00,3878.83,3088.08,3878.94,144.84142,43.48133,09h39m21.94s,+43d28m52.8s,612.0,7483.000,9721.997,206.299,47.13,-9.969,0.023,13.727,0.115,1.1095
Auto_451,4568.13,893.07,4568.28,893.02,144.66346,44.75458,09h38m39.23s,+44d45m16.5s,653.0,7442.000,9787.802,206.605,47.37,-9.977,0.023,13.720,0.115,1.1095
Auto_452,122.87,1968.48,122.87,1968.45,142.97660,43.48476,09h31m54.38s,+43d29m05.1s,784.0,7427.000,8952.732,205.089,43.65,-9.880,0.025,13.817,0.115,1.1095
Auto_453,3177.56,3563.10,3177.61,3563.17,144.79302,43.60220,09h39m10.32s,+43d36m07.9s,659.0,7413.000,10084.329,206.134,48.92,-10.009,0.022,13.687,0.114,1.1095
Auto_454,3599.34,1344.00,3599.44,1343.97,144.35167,44.40985,09h37m24.40s,+44d24m35.5s,701.0,7369.000,9655.298,205.576,46.97,-9.962,0.023,13.735,0.115,1.1095
Auto_455,3381.37,3182.37,3381.49,3182.41,144.77750,43.76763,09h39m06.60s,+43d46m03.5s,649.0,7355.000,10058.348,206.759,48.65,-10.006,0.022,13.690,0.115,1.1095
Auto_456,1092.06,281.41,1092.01,281.46,142.91328,44.22938,09h31m39.19s,+44d13m45.8s,790.0,7331.000,9076.413,203.843,44.53,-9.895,0.024,13.802,0.115,1.1095
Auto_457,1661.84,842.76,1661.83,842.73,143.33184,44.16916,09h33m19.64s,+44d10m09.0s,823.0,7266.000,8891.111,203.378,43.72,-9.872,0.025,13.824,0.115,1.1095
Auto_458,5068.17,315.13,5068.30,315.08,144.72584,45.04361,09h38m54.20s,+45d02m37.0s,707.0,7262.000,9395.382,206.753,45.44,-9.932,0.024,13.764,0.115,1.1095
Auto_459,148.52,443.41,148.55,443.33,142.54293,43.97792,09h30m10.30s,+43d58m40.5s,731.0,7206.000,9067.841,203.716,44.51,-9.894,0.024,13.803,0.115,1.1095
Auto_460,2138.20,2276.32,2138.26,2276.32,143.96035,43.80590,09h35m50.48s,+43d48m21.2s,665.0,7195.000,9285.468,204.387,45.43,-9.920,0.024,13.777,0.115,1.1095
Auto_461,62.90,2186.62,62.89,2186.63,143.01353,43.40232,09h32m03.25s,+43d24m08.4s,785.0,7179.000,8773.838,203.354,43.15,-9.858,0.025,13.838,0.115,1.1095
Auto_462,4727.35,2324.15,4727.53,2324.14,145.14488,44.32104,09h40m34.77s,+44d19m15.7s,633.0,7141.000,9978.356,207.115,48.18,-9.998,0.023,13.699,0.115,1.1095
Auto_463,2105.56,2058.91,2105.66,2058.92,143.88318,43.86945,09h35m31.96s,+43d52m10.0s,641.0,7109.000,8913.225,203.068,43.89,-9.875,0.025,13.821,0.115,1.1095
Auto_464,1532.43,1333.76,1532.51,1333.75,143.41686,43.98402,09h33m40.05s,+43d59m02.5s,718.0,7098.000,8786.303,204.133,43.04,-9.860,0.025,13.837,0.115,1.1095
Auto_465,3726.46,247.36,3726.53,247.38,144.09195,44.79098,09h36m22.07s,+44d47m27.5s,687.0,7096.000,9599.948,205.764,46.66,-9.956,0.023,13.741,0.115,1.1095
Auto_466,262.17,1822.75,262.15,1822.75,142.99554,43.56066,09h31m58.93s,+43d33m38.4s,803.0,7096.000,8507.109,203.680,41.77,-9.824,0.026,13.872,0.115,1.1095
Auto_467,3406.26,1093.91,3406.35,1093.89,144.19178,44.45114,09h36m46.03s,+44d27m04.1s,689.0,7071.000,9180.419,204.982,44.79,-9.907,0.024,13.789,0.115,1.1095
Auto_468,2149.52,3658.55,2149.54,3658.63,144.35945,43.36084,09h37m26.27s,+43d21m39.0s,598.0,7039.000,9473.900,205.438,46.12,-9.941,0.024,13.755,0.115,1.1095
Auto_469,5069.30,1635.91,5069.49,1635.87,145.10549,44.61464,09h40m25.32s,+44d36m52.7s,654.0,7035.000,9456.199,206.165,45.87,-9.939,0.024,13.757,0.115,1.1095
Auto_470,4446.84,2535.87,4446.93,2535.88,145.07716,44.19514,09h40m18.52s,+44d11m42.5s,604.0,7031.000,10088.201,206.576,48.84,-10.010,0.022,13.687,0.115,1.1095
Auto_471,4821.41,31.13,4821.52,31.06,144.53024,45.08534,09h38m07.26s,+45d05m07.2s,702.0,6996.000,9228.086,205.077,45.00,-9.913,0.024,13.784,0.115,1.1095
Auto_472,5668.23,2971.27,5668.40,2971.32,145.75492,44.29849,09h43m01.18s,+44d17m54.6s,613.0,6959.000,9497.955,206.980,45.89,-9.944,0.024,13.752,0.115,1.1095
Auto_473,6025.93,1190.65,6026.13,1190.60,145.41700,44.95181,09h41m40.08s,+44d57m06.5s,615.0,6925.000,9097.094,206.359,44.08,-9.897,0.025,13.799,0.115,1.1095
Auto_474,731.06,1994.08,731.07,1994.09,143.25213,43.60390,09h33m00.51s,+43d36m14.0s,778.0,6917.000,8413.095,202.444,41.56,-9.812,0.026,13.884,0.115,1.1095
Auto_475,3116.27,3551.67,3116.37,3551.76,144.76225,43.59341,09h39m02.94s,+43d35m36.3s,578.0,6913.000,9079.124,204.875,44.32,-9.895,0.024,13.801,0.115,1.1095
Auto_476,1474.90,3776.25,1474.87,3776.32,144.09267,43.18419,09h36m22.24s,+43d11m03.1s,688.0,6893.000,8697.805,203.301,42.78,-9.849,0.025,13.848,0.115,1.1095
Auto_477,2313.51,2443.18,2313.56,2443.19,144.08684,43.78817,09h36m20.84s,+43d47m17.4s,632.0,6889.000,9034.205,203.682,44.35,-9.890,0.024,13.807,0.115,1.1095
Auto_478,4730.28,2016.98,4730.48,2016.97,145.05912,44.42183,09h40m14.19s,+44d25m18.6s,632.0,6886.000,9365.673,205.284,45.62,-9.929,0.024,13.768,0.115,1.1095
Auto_479,465.77,962.73,465.73,962.70,142.83480,43.87902,09h31m20.35s,+43d52m44.5s,821.0,6874.000,8469.976,203.239,41.67,-9.820,0.026,13.877,0.115,1.1095
Auto_480,2260.63,3022.58,2260.69,3022.62,144.22865,43.58961,09h36m54.88s,+43d35m22.6s,574.0,6860.000,9134.581,204.252,44.72,-9.902,0.024,13.795,0.115,1.1095
Auto_481,3171.36,681.39,3171.44,681.40,143.96558,44.53601,09h35m51.74s,+44d32m09.6s,648.0,6814.000,9188.355,204.322,44.97,-9.908,0.024,13.788,0.115,1.1095
Auto_482,2544.36,2765.14,2544.44,2765.17,144.28249,43.73149,09h37m07.80s,+43d43m53.3s,596.0,6796.000,8946.683,204.704,43.71,-9.879,0.025,13.817,0.115,1.1095
Auto_483,6222.77,3361.11,6222.92,3361.17,146.11506,44.28087,09h44m27.62s,+44d16m51.1s,583.0,6774.000,8884.117,206.595,43.00,-9.872,0.025,13.825,0.115,1.1095
Auto_484,504.87,3720.97,504.86,3721.00,143.64873,43.00209,09h34m35.70s,+43d00m07.5s,753.0,6767.000,8202.455,202.948,40.42,-9.785,0.027,13.912,0.115,1.1095
Auto_485,2279.92,2107.32,2279.99,2107.32,143.97534,43.88995,09h35m54.08s,+43d53m23.8s,589.0,6743.000,8530.216,202.799,42.06,-9.827,0.026,13.869,0.115,1.1095
Auto_486,2659.60,3014.05,2659.65,3014.07,144.40508,43.67446,09h37m37.22s,+43d40m28.1s,596.0,6735.000,8956.491,204.561,43.78,-9.880,0.025,13.816,0.115,1.1095
Auto_487,1286.31,1781.74,1286.32,1781.74,143.43704,43.78828,09h33m44.89s,+43d47m17.8s,704.0,6708.000,8228.837,202.498,40.64,-9.788,0.027,13.908,0.115,1.1095
Auto_488,954.32,1046.30,954.33,1046.30,143.07563,43.95514,09h32m18.15s,+43d57m18.5s,715.0,6695.000,8167.429,202.585,40.32,-9.780,0.027,13.916,0.116,1.1095
Auto_489,642.33,3960.22,642.29,3960.23,143.77722,42.95363,09h35m06.53s,+42d57m13.1s,704.0,6685.000,8236.738,202.412,40.69,-9.789,0.027,13.907,0.115,1.1095
Auto_490,2888.44,53.97,2888.47,53.95,143.65439,44.67951,09h34m37.05s,+44d40m46.2s,697.0,6665.000,8520.678,202.757,42.02,-9.826,0.026,13.870,0.115,1.1095
Auto_491,2454.86,2768.03,2454.96,2768.06,144.24314,43.71211,09h36m58.35s,+43d42m43.6s,568.0,6638.000,8485.653,202.801,41.84,-9.822,0.026,13.875,0.115,1.1095
Auto_492,745.21,575.02,745.21,575.02,142.84512,44.06213,09h31m22.83s,+44d03m43.7s,805.0,6622.000,8017.240,202.664,39.56,-9.760,0.027,13.936,0.116,1.1095
Auto_493,4864.66,1051.60,4864.79,1051.55,144.84475,44.76339,09h39m22.74s,+44d45m48.2s,607.0,6619.000,9397.180,206.094,45.60,-9.932,0.024,13.764,0.115,1.1095
Auto_494,4681.87,2513.24,4682.05,2513.28,145.17762,44.25012,09h40m42.63s,+44d15m00.4s,542.0,6592.000,8710.889,204.410,42.61,-9.850,0.025,13.846,0.115,1.1095
Auto_495,2014.84,2035.61,2014.90,2035.64,143.83580,43.85814,09h35m20.59s,+43d51m29.3s,581.0,6557.000,8185.944,202.662,40.39,-9.783,0.027,13.914,0.115,1.1095
Auto_496,4290.10,3254.29,4290.24,3254.39,145.20828,43.92894,09h40m49.99s,+43d55m44.2s,565.0,6500.000,8803.124,205.267,42.89,-9.862,0.025,13.835,0.115,1.1095
Auto_497,2458.15,2611.12,2458.24,2611.15,144.19981,43.76364,09h36m47.96s,+43d45m49.1s,582.0,6472.000,8465.100,202.325,41.84,-9.819,0.026,13.877,0.115,1.1095
Auto_498,6046.09,375.29,6046.21,375.21,145.19299,45.22094,09h40m46.32s,+45d13m15.4s,574.0,6451.000,8283.742,204.104,40.59,-9.796,0.027,13.901,0.115,1.1095
Auto_499,4247.41,3263.11,4247.56,3263.18,145.19143,43.91742,09h40m45.94s,+43d55m02.7s,563.0,6433.000,8902.996,205.872,43.25,-9.874,0.025,13.823,0.115,1.1095
Auto_500,849.48,2849.88,849.55,2849.91,143.55135,43.35338,09h34m12.32s,+43d21m12.2s,648.0,6423.000,7892.310,201.466,39.17,-9.743,0.028,13.953,0.116,1.1095
Auto_501,95.63,2556.73,95.65,2556.74,143.13495,43.29058,09h32m32.39s,+43d17m26.1s,709.0,6408.000,7812.238,202.000,38.67,-9.732,0.028,13.964,0.116,1.1095
Auto_502,3318.53,1723.60,3318.64,1723.61,144.33349,44.22890,09h37m20.04s,+44d13m44.0s,544.0,6397.000,8757.302,203.789,42.97,-9.856,0.025,13.840,0.115,1.1095
Auto_503,896.03,1190.05,896.03,1190.05,143.09164,43.89674,09h32m21.99s,+43d53m48.3s,733.0,6358.000,7730.808,201.077,38.45,-9.721,0.028,13.976,0.116,1.1095
Auto_504,475.98,3419.87,476.00,3419.88,143.55007,43.09276,09h34m12.02s,+43d05m33.9s,686.0,6352.000,7673.362,201.717,38.04,-9.712,0.029,13.984,0.116,1.1095
Auto_505,5938.02,3975.53,5938.13,3975.60,146.15441,44.02302,09h44m37.06s,+44d01m22.9s,569.0,6330.000,8513.776,205.304,41.47,-9.825,0.026,13.871,0.115,1.1095
Auto_506,223.83,710.11,223.83,710.09,142.65422,43.90871,09h30m37.01s,+43d54m31.4s,767.0,6314.000,7620.688,201.350,37.85,-9.705,0.029,13.991,0.116,1.1095
Auto_507,744.43,2180.29,744.41,2180.28,143.31192,43.54684,09h33m14.86s,+43d32m48.6s,651.0,6306.000,7812.833,201.809,38.71,-9.732,0.028,13.964,0.116,1.1095
Auto_508,4983.17,1347.97,4983.36,1347.92,144.98392,44.69101,09h39m56.14s,+44d41m27.6s,577.0,6201.000,8188.323,204.607,40.02,-9.783,0.027,13.913,0.116,1.1095
Auto_509,2856.86,1273.97,2856.95,1273.97,143.99491,44.27922,09h35m58.78s,+44d16m45.2s,559.0,6182.000,7983.636,202.040,39.52,-9.756,0.027,13.941,0.116,1.1095
Auto_510,1824.64,4049.78,1824.69,4049.88,144.32524,43.16771,09h37m18.06s,+43d10m03.8s,544.0,6177.000,7716.210,201.498,38.29,-9.719,0.028,13.978,0.116,1.1095
Auto_511,1563.68,1572.84,1563.71,1572.83,143.50020,43.91353,09h34m00.05s,+43d54m48.7s,647.0,6154.000,7573.067,200.898,37.70,-9.698,0.029,13.998,0.116,1.1095
Auto_512,1710.30,4164.45,1710.32,4164.58,144.30677,43.10726,09h37m13.63s,+43d06m26.1s,562.0,6110.000,8218.391,202.478,40.59,-9.787,0.027,13.909,0.115,1.1095
Auto_513,3962.85,804.44,3962.94,804.45,144.36139,44.65949,09h37m26.73s,+44d39m34.2s,555.0,6109.000,8107.670,202.450,40.05,-9.772,0.027,13.924,0.116,1.1095
Auto_514,2265.31,2588.46,2265.37,2588.45,144.10682,43.73117,09h36m25.64s,+43d43m52.2s,545.0,6104.000,8000.442,201.763,39.65,-9.758,0.027,13.939,0.116,1.1095
Auto_515,744.21,1781.22,744.22,1781.22,143.19624,43.67504,09h32m47.10s,+43d40m30.1s,661.0,6099.000,7351.636,200.992,36.58,-9.666,0.030,14.030,0.116,1.1095
Auto_516,2027.99,3466.15,2028.02,3466.21,144.25075,43.39813,09h37m00.18s,+43d23m53.3s,569.0,6062.000,7734.880,201.365,38.41,-9.721,0.028,13.975,0.116,1.1095
Auto_517,1156.06,1282.36,1156.09,1282.35,143.23409,43.92170,09h32m56.18s,+43d55m18.1s,637.0,6060.000,7328.719,200.762,36.50,-9.663,0.030,14.034,0.116,1.1095
Auto_518,2894.85,3566.75,2894.96,3566.87,144.66707,43.54328,09h38m40.10s,+43d32m35.8s,482.0,6054.000,7719.673,201.705,38.27,-9.719,0.028,13.977,0.116,1.1095
Auto_519,2230.49,3803.57,2230.51,3803.66,144.43653,43.33050,09h37m44.77s,+43d19m49.8s,528.0,6029.000,8022.139,202.211,39.67,-9.761,0.027,13.936,0.116,1.1095
Auto_520,3752.54,1261.30,3752.63,1261.27,144.39749,44.46818,09h37m35.40s,+44d28m05.4s,530.0,6015.000,8086.839,202.631,39.91,-9.769,0.027,13.927,0.116,1.1095
Auto_521,2871.90,2797.25,2872.00,2797.28,144.43886,43.78845,09h37m45.33s,+43d47m18.4s,490.0,5998.000,7776.702,201.898,38.52,-9.727,0.028,13.969,0.116,1.1095
Auto_522,5106.54,2272.17,5106.74,2272.16,145.30297,44.41455,09h41m12.71s,+44d24m52.4s,538.0,5971.000,8311.254,203.849,40.77,-9.799,0.027,13.897,0.115,1.1095
Auto_523,6084.71,142.18,6084.81,142.05,145.14369,45.30421,09h40m34.48s,+45d18m15.2s,565.0,5947.000,8181.523,204.062,40.09,-9.782,0.027,13.914,0.116,1.1095
Auto_524,3112.51,4151.07,3112.55,4151.13,144.92853,43.39788,09h39m42.85s,+43d23m52.4s,510.0,5942.000,8023.659,203.229,39.48,-9.761,0.027,13.935,0.116,1.1095
Auto_525,2398.55,1437.39,2398.68,1437.45,143.83541,44.13125,09h35m20.50s,+44d07m52.5s,491.0,5916.000,7658.064,201.412,38.02,-9.710,0.029,13.986,0.116,1.1095
Auto_526,1949.35,606.38,1949.38,606.36,143.39184,44.30547,09h33m34.04s,+44d18m19.7s,581.0,5903.000,7434.349,200.299,37.12,-9.678,0.029,14.018,0.116,1.1095
Auto_527,1313.37,2753.02,1313.37,2753.02,143.72912,43.48087,09h34m54.99s,+43d28m51.1s,580.0,5878.000,7296.222,201.599,36.19,-9.658,0.030,14.039,0.116,1.1095
Auto_528,5066.25,3911.47,5066.41,3911.60,145.74225,43.87041,09h42m58.14s,+43d52m13.5s,523.0,5860.000,8282.242,204.094,40.58,-9.795,0.027,13.901,0.115,1.1095
Auto_529,8.04,3528.70,8.07,3528.71,143.37608,42.96105,09h33m30.26s,+42d57m39.8s,635.0,5854.000,7055.970,202.316,34.88,-9.621,0.031,14.075,0.117,1.1095
Auto_530,1975.70,826.17,1975.74,826.15,143.46776,44.24025,09h33m52.26s,+44d14m24.9s,602.0,5852.000,7230.946,200.396,36.08,-9.648,0.030,14.048,0.116,1.1095
Auto_531,1595.82,3647.58,1595.77,3647.62,144.10985,43.25058,09h36m26.36s,+43d15m02.1s,553.0,5845.000,7611.544,201.193,37.83,-9.704,0.029,13.993,0.116,1.1095
Auto_532,5937.23,1320.64,5937.43,1320.61,145.41328,44.89174,09h41m39.19s,+44d53m30.3s,547.0,5839.000,7922.067,202.939,39.04,-9.747,0.028,13.949,0.116,1.1095
Auto_533,264.73,1551.78,264.72,1551.77,142.91789,43.64803,09h31m40.29s,+43d38m52.9s,681.0,5834.000,7006.365,200.952,34.87,-9.614,0.031,14.083,0.117,1.1095
Auto_534,875.57,3843.65,875.63,3843.74,143.84678,43.03911,09h35m23.23s,+43d02m20.8s,525.0,5804.000,7218.840,201.359,35.85,-9.646,0.030,14.050,0.116,1.1095
Auto_535,3912.13,1218.38,3912.25,1218.41,144.45776,44.51487,09h37m49.86s,+44d30m53.5s,516.0,5789.000,7737.256,202.682,38.17,-9.721,0.028,13.975,0.116,1.1095
Auto_536,1035.08,3395.63,1035.13,3395.65,143.78965,43.21617,09h35m09.52s,+43d12m58.2s,557.0,5758.000,7128.684,200.469,35.56,-9.633,0.031,14.064,0.116,1.1095
Auto_537,3292.16,277.15,3292.22,277.11,143.90284,44.69154,09h35m36.68s,+44d41m29.5s,583.0,5743.000,7283.499,200.439,36.34,-9.656,0.030,14.041,0.116,1.1095
Auto_538,5460.14,2818.93,5460.31,2818.97,145.61771,44.30679,09h42m28.25s,+44d18m24.4s,504.0,5727.000,7595.401,203.155,37.39,-9.701,0.029,13.995,0.116,1.1095
Auto_539,4417.23,1053.70,4417.38,1053.65,144.64074,44.67167,09h38m33.78s,+44d40m18.0s,523.0,5719.000,7669.294,202.038,37.96,-9.712,0.029,13.985,0.116,1.1095
Auto_540,4689.38,1818.54,4689.56,1818.54,144.98402,44.47823,09h39m56.16s,+44d28m41.6s,500.0,5699.000,7746.252,202.740,38.21,-9.723,0.028,13.974,0.116,1.1095
Auto_541,2423.51,696.65,2423.52,696.64,143.63161,44.37555,09h34m31.59s,+44d22m32.0s,564.0,5653.000,7399.980,200.274,36.95,-9.673,0.029,14.023,0.116,1.1095
Auto_542,2242.39,3013.64,2242.47,3013.68,144.21794,43.58875,09h36m52.31s,+43d35m19.5s,486.0,5651.000,7350.254,200.963,36.58,-9.666,0.030,14.031,0.116,1.1095
Auto_543,4451.73,2978.39,4451.90,2978.46,145.20410,44.05171,09h40m48.98s,+44d03m06.2s,454.0,5639.000,7476.741,202.850,36.86,-9.684,0.029,14.012,0.116,1.1095
Auto_544,5562.50,3060.21,5562.69,3060.29,145.73158,44.24827,09h42m55.58s,+44d14m53.8s,503.0,5637.000,7738.850,204.424,37.86,-9.722,0.029,13.975,0.116,1.1095
Auto_545,3935.68,926.38,3935.74,926.40,144.38425,44.61440,09h37m32.22s,+44d36m51.8s,499.0,5607.000,7924.929,202.146,39.20,-9.747,0.028,13.949,0.116,1.1095
Auto_546,5705.13,3141.63,5705.32,3141.73,145.81906,44.25006,09h43m16.58s,+44d15m00.2s,473.0,5583.000,7475.682,203.415,36.75,-9.684,0.030,14.012,0.116,1.1095
Auto_547,3873.08,2425.22,3873.20,2425.24,144.78536,44.11448,09h39m08.49s,+44d06m52.1s,469.0,5530.000,7289.221,201.606,36.16,-9.657,0.030,14.040,0.116,1.1095
Auto_548,803.67,677.93,803.66,677.90,142.90116,44.04152,09h31m36.28s,+44d02m29.5s,664.0,5525.000,6709.837,200.619,33.45,-9.567,0.032,14.130,0.117,1.1095
Auto_549,641.16,3109.81,641.18,3109.81,143.53399,43.22656,09h34m08.16s,+43d13m35.6s,590.0,5520.000,6743.035,199.717,33.76,-9.572,0.032,14.124,0.117,1.1095
Auto_550,4503.74,3831.83,4503.88,3831.93,145.46592,43.78351,09h41m51.82s,+43d47m00.6s,433.0,5501.000,7935.171,202.686,39.15,-9.749,0.028,13.948,0.116,1.1095
Auto_551,2090.64,3483.65,2090.63,3483.68,144.28367,43.40535,09h37m08.08s,+43d24m19.3s,484.0,5501.000,7473.786,201.999,37.00,-9.684,0.029,14.013,0.116,1.1095
Auto_552,3966.21,3174.69,3966.36,3174.77,145.03939,43.88923,09h40m09.45s,+43d53m21.2s,458.0,5501.000,7275.127,202.059,36.00,-9.655,0.030,14.042,0.116,1.1095
Auto_553,1915.28,955.23,1915.31,955.22,143.47821,44.18604,09h33m54.77s,+44d11m09.7s,565.0,5500.000,6802.165,199.244,34.14,-9.582,0.032,14.115,0.117,1.1095
Auto_554,2260.56,1535.27,2260.58,1535.25,143.80164,44.07092,09h35m12.39s,+44d04m15.3s,510.0,5498.000,7184.622,200.638,35.81,-9.641,0.030,14.055,0.116,1.1095
Auto_555,4717.51,2431.54,4717.70,2431.60,145.17076,44.28400,09h40m40.98s,+44d17m02.4s,463.0,5494.000,7707.533,202.647,38.03,-9.717,0.029,13.979,0.116,1.1095
Auto_556,1690.24,2651.32,1690.25,2651.33,143.86770,43.59184,09h35m28.25s,+43d35m30.6s,535.0,5493.000,6973.929,199.250,35.00,-9.609,0.031,14.088,0.117,1.1095
Auto_557,3074.22,1813.20,3074.34,1813.18,144.24868,44.14948,09h36m59.68s,+44d08m58.1s,458.0,5489.000,7297.421,200.506,36.40,-9.658,0.030,14.038,0.116,1.1095
Auto_558,1452.01,3428.46,1451.96,3428.49,143.98373,43.29167,09h35m56.10s,+43d17m30.0s,534.0,5458.000,7046.127,200.274,35.18,-9.620,0.031,14.077,0.116,1.1095
Auto_559,5292.41,1770.67,5292.59,1770.65,145.24582,44.61568,09h40m59.00s,+44d36m56.4s,489.0,5456.000,7533.706,202.817,37.15,-9.693,0.029,14.004,0.116,1.1095
Auto_560,5168.30,2410.41,5168.48,2410.42,145.37012,44.38182,09h41m28.83s,+44d22m54.6s,481.0,5456.000,7365.424,202.159,36.43,-9.668,0.030,14.028,0.116,1.1095
Auto_561,4578.80,3768.31,4578.94,3768.46,145.48222,43.81937,09h41m55.73s,+43d49m09.7s,451.0,5454.000,7316.557,202.372,36.15,-9.661,0.030,14.036,0.116,1.1095
Auto_562,1886.75,4137.93,1886.76,4138.02,144.37767,43.15196,09h37m30.64s,+43d09m07.1s,512.0,5448.000,6816.875,199.901,34.10,-9.584,0.032,14.112,0.117,1.1095
Auto_563,2705.30,3387.66,2705.40,3387.73,144.53149,43.56262,09h38m07.56s,+43d33m45.4s,448.0,5445.000,7100.161,200.432,35.42,-9.628,0.031,14.068,0.116,1.1095
Auto_564,1876.08,549.47,1876.06,549.49,143.34232,44.30841,09h33m22.16s,+44d18m30.3s,563.0,5420.000,6860.763,199.446,34.40,-9.591,0.032,14.105,0.117,1.1095
Auto_565,4463.09,612.38,4463.20,612.31,144.53439,44.82417,09h38m08.25s,+44d49m27.0s,471.0,5381.000,7004.309,200.355,34.96,-9.613,0.031,14.083,0.117,1.1095
Auto_566,1788.76,1790.62,1788.79,1790.65,143.66387,43.89025,09h34m39.33s,+43d53m24.9s,500.0,5379.000,7101.584,200.833,35.36,-9.628,0.031,14.068,0.116,1.1095
Auto_567,1561.18,2796.14,1561.19,2796.14,143.85169,43.51833,09h35m24.41s,+43d31m06.0s,534.0,5363.000,6726.423,199.712,33.68,-9.569,0.032,14.127,0.117,1.1095
